1	0.0143566545
2	0.0179777998
3	0.0208754005
4	0.0233789469
5	0.0255422285
6	0.0274595459
7	0.0291675569
8	0.0306993486
9	0.0320770844
10	0.0333180683
11	0.0344362428
12	0.0354431882
13	0.0363487563
14	0.037161456
15	0.0378887747
16	0.0385373796
17	0.0391132376
18	0.039621733
19	0.0400677536
20	0.0404557515
21	0.040789799
22	0.0410736297
23	0.0413106782
24	0.041504112
25	0.0416568555
26	0.0417716165
27	0.0418509049
28	0.0418970523
29	0.0419122266
30	0.0418984477
31	0.0418575982
32	0.0417914371
33	0.0417016081
34	0.0415896495
35	0.0414570026
36	0.0413050189
37	0.0411349665
38	0.0409480371
39	0.0407453504
40	0.0405279605
41	0.0402968594
42	0.0400529817
43	0.0397972088
44	0.0395303718
45	0.039253255
46	0.0389665996
47	0.0386711051
48	0.0383674333
49	0.0380562097
50	0.0377380259
51	0.0374134419
52	0.0370829881
53	0.0367471661
54	0.0364064516
55	0.036061295
56	0.0357121234
57	0.0353593411
58	0.035003332
59	0.0346444598
60	0.0342830693
61	0.0339194877
62	0.033554025
63	0.0331869756
64	0.0328186184
65	0.0324492181
66	0.0320790256
67	0.0317082788
68	0.0313372036
69	0.0309660135
70	0.0305949116
71	0.0302240898
72	0.0298537305
73	0.029484006
74	0.0291150796
75	0.0287471062
76	0.0283802319
77	0.0280145954
78	0.0276503276
79	0.0272875522
80	0.0269263863
81	0.0265669401
82	0.026209318
83	0.0258536179
84	0.0254999326
85	0.025148349
86	0.0247989492
87	0.0244518099
88	0.0241070035
89	0.0237645975
90	0.0234246553
91	0.023087236
92	0.022752395
93	0.0224201834
94	0.0220906493
95	0.0217638368
96	0.0214397868
97	0.0211185372
98	0.0208001228
99	0.0204845751
100	0.0201719234
101	0.0198621936
102	0.0195554098
103	0.0192515929
104	0.0189507619
105	0.0186529333
106	0.0183581216
107	0.0180663388
108	0.0177775955
109	0.0174919001
110	0.0172092589
111	0.0169296768
112	0.016653157
113	0.016379701
114	0.0161093089
115	0.0158419791
116	0.0155777088
117	0.015316494
118	0.0150583292
119	0.0148032079
120	0.0145511222
121	0.0143020636
122	0.014056022
123	0.0138129867
124	0.0135729462
125	0.0133358875
126	0.0131017975
127	0.0128706617
128	0.0126424654
129	0.0124171929
130	0.0121948275
131	0.0119753527
132	0.0117587505
133	0.0115450028
134	0.0113340912
135	0.0111259961
136	0.010920698
137	0.0107181766
138	0.0105184115
139	0.0103213816
140	0.0101270655
141	0.0099354415
142	0.0097464874
143	0.009560181
144	0.0093764993
145	0.0091954197
146	0.0090169183
147	0.0088409723
148	0.0086675571
149	0.0084966494
150	0.0083282244
151	0.0081622579
152	0.0079987253
153	0.0078376017
154	0.0076788614
155	0.0075224804
156	0.0073684324
157	0.0072166921
158	0.0070672337
159	0.0069200318
160	0.0067750601
161	0.0066322923
162	0.0064917029
163	0.0063532658
164	0.0062169538
165	0.0060827419
166	0.0059506028
167	0.0058205119
168	0.005692441
169	0.0055663673
170	0.0054422629
171	0.0053201026
172	0.0051998631
173	0.0050815186
174	0.0049650449
175	0.0048504206
176	0.0047376205
177	0.0046266228
178	0.0045174089
179	0.0044099548
180	0.0043042412
181	0.0042002509
182	0.0040979655
183	0.0039973679
184	0.0038984401
185	0.0038011677
186	0.0037055365
187	0.0036115303
188	0.0035191364
189	0.0034283423
190	0.0033391336
191	0.0032514974
192	0.0031654219
193	0.0030808929
194	0.0029978964
195	0.0029164194
196	0.0028364473
197	0.0027579651
198	0.0026809569
199	0.0026054069
200	0.0025312966
201	0.0024586082
202	0.0023873228
203	0.0023174207
204	0.0022488814
205	0.0021816832
206	0.002115805
207	0.0020512241
208	0.0019879183
209	0.0019258647
210	0.0018650403
211	0.0018054223
212	0.0017469876
213	0.0016897134
214	0.0016335776
215	0.0015785575
216	0.0015246319
217	0.0014717788
218	0.0014199779
219	0.0013692085
220	0.0013194511
221	0.0012706864
222	0.0012228955
223	0.0011760607
224	0.001130164
225	0.0010851885
226	0.0010411178
227	0.0009979356
228	0.0009556263
229	0.0009141749
230	0.0008735665
231	0.0008337865
232	0.0007948212
233	0.0007566566
234	0.0007192794
235	0.0006826763
236	0.0006468344
237	0.0006117411
238	0.0005773841
239	0.000543751
240	0.0005108298
241	0.0004786087
242	0.0004470761
243	0.0004162206
244	0.0003860305
245	0.0003564951
246	0.0003276032
247	0.0002993438
248	0.0002717065
249	0.0002446803
250	0.0002182553
251	0.0001924209
252	0.000167167
253	0.0001424834
254	0.0001183605
255	9.47885000002202E-005
256	7.1757699999786E-005
257	4.92584999998158E-005
258	2.72819000004532E-005
259	5.81840000002387E-006
260	-1.51409000004321E-005
261	-3.56051999998996E-005
262	-0.000055583
263	-7.50833999996203E-005
264	-9.41146000004167E-005
265	-0.0001126853
266	-0.0001308036
267	-0.000148478
268	-0.0001657163
269	-0.0001825267
270	-0.0001989169
271	-0.0002148946
