1	1.05E+001
2	1.05E+001
3	1.04E+001
4	1.04E+001
5	1.03E+001
6	1.03E+001
7	1.03E+001
8	1.02E+001
9	1.02E+001
10	1.02E+001
11	1.01E+001
12	1.01E+001
13	1.01E+001
14	1.00E+001
15	9.96E+000
16	9.91E+000
17	9.85E+000
18	9.79E+000
19	9.73E+000
20	9.67E+000
21	9.61E+000
22	9.54E+000
23	9.47E+000
24	9.40E+000
25	9.33E+000
26	9.26E+000
27	9.18E+000
28	9.10E+000
29	9.03E+000
30	8.95E+000
31	8.87E+000
32	8.79E+000
33	8.71E+000
34	8.63E+000
35	8.55E+000
36	8.47E+000
37	8.39E+000
38	8.32E+000
39	8.24E+000
40	8.16E+000
41	8.08E+000
42	8.00E+000
43	7.93E+000
44	7.85E+000
45	7.77E+000
46	7.70E+000
47	7.63E+000
48	7.56E+000
49	7.48E+000
50	7.41E+000
51	7.35E+000
52	7.28E+000
53	7.21E+000
54	7.15E+000
55	7.08E+000
56	7.02E+000
57	6.96E+000
58	6.90E+000
59	6.84E+000
60	6.78E+000
61	6.72E+000
62	6.67E+000
63	6.61E+000
64	6.56E+000
65	6.51E+000
66	6.46E+000
67	6.41E+000
68	6.36E+000
69	6.31E+000
70	6.26E+000
71	6.22E+000
72	6.18E+000
73	6.13E+000
74	6.09E+000
75	6.05E+000
76	6.01E+000
77	5.97E+000
78	5.93E+000
79	5.90E+000
80	5.86E+000
81	5.83E+000
82	5.79E+000
83	5.76E+000
84	5.73E+000
85	5.70E+000
86	5.67E+000
87	5.64E+000
88	5.61E+000
89	5.58E+000
90	5.55E+000
91	5.53E+000
92	5.50E+000
93	5.48E+000
94	5.45E+000
95	5.43E+000
96	5.40E+000
97	5.38E+000
98	5.36E+000
99	5.34E+000
100	5.32E+000
101	5.30E+000
102	5.28E+000
103	5.26E+000
104	5.24E+000
105	5.22E+000
106	5.21E+000
107	5.19E+000
108	5.17E+000
109	5.16E+000
110	5.14E+000
111	5.13E+000
112	5.11E+000
113	5.10E+000
114	5.09E+000
115	5.07E+000
116	5.06E+000
117	5.05E+000
118	5.03E+000
119	5.02E+000
120	5.01E+000
121	5.00E+000
122	4.99E+000
123	4.98E+000
124	4.97E+000
125	4.96E+000
126	4.95E+000
127	4.94E+000
128	4.93E+000
129	4.92E+000
130	4.91E+000
131	4.90E+000
132	4.90E+000
133	4.89E+000
134	4.88E+000
135	4.87E+000
136	4.87E+000
137	4.86E+000
138	4.85E+000
139	4.85E+000
140	4.84E+000
141	4.83E+000
142	4.83E+000
143	4.82E+000
144	4.82E+000
145	4.81E+000
146	4.80E+000
147	4.80E+000
148	4.79E+000
149	4.79E+000
150	4.78E+000
151	4.78E+000
152	4.78E+000
153	4.77E+000
154	4.77E+000
155	4.76E+000
156	4.76E+000
157	4.75E+000
158	4.75E+000
159	4.75E+000
160	4.74E+000
161	4.74E+000
162	4.74E+000
163	4.73E+000
164	4.73E+000
165	4.73E+000
166	4.72E+000
167	4.72E+000
168	4.72E+000
169	4.72E+000
170	4.71E+000
171	4.71E+000
172	4.71E+000
173	4.71E+000
174	4.70E+000
175	4.70E+000
176	4.70E+000
177	4.70E+000
178	4.70E+000
179	4.69E+000
180	4.69E+000
181	4.69E+000
182	4.69E+000
183	4.69E+000
184	4.68E+000
185	4.68E+000
186	4.68E+000
187	4.68E+000
188	4.68E+000
189	4.68E+000
190	4.67E+000
191	4.67E+000
192	4.67E+000
193	4.67E+000
194	4.67E+000
195	4.67E+000
196	4.67E+000
197	4.67E+000
198	4.66E+000
199	4.66E+000
200	4.66E+000
201	4.66E+000
202	4.66E+000
203	4.66E+000
204	4.66E+000
205	4.66E+000
206	4.66E+000
207	4.66E+000
208	4.65E+000
209	4.65E+000
210	4.65E+000
211	4.65E+000
212	4.65E+000
213	4.65E+000
214	4.65E+000
215	4.65E+000
216	4.65E+000
217	4.65E+000
218	4.65E+000
219	4.65E+000
220	4.65E+000
221	4.64E+000
222	4.64E+000
223	4.64E+000
224	4.64E+000
225	4.64E+000
226	4.64E+000
227	4.64E+000
228	4.64E+000
229	4.64E+000
230	4.64E+000
231	4.64E+000
232	4.64E+000
233	4.64E+000
234	4.64E+000
235	4.64E+000
236	4.64E+000
237	4.64E+000
238	4.64E+000
239	4.64E+000
240	4.64E+000
241	4.64E+000
242	4.64E+000
243	4.64E+000
244	4.64E+000
245	4.63E+000
246	4.63E+000
247	4.63E+000
248	4.63E+000
249	4.63E+000
250	4.63E+000
251	4.63E+000
252	4.63E+000
253	4.63E+000
254	4.63E+000
255	4.63E+000
256	4.63E+000
257	4.63E+000
258	4.63E+000
259	4.63E+000
260	4.63E+000
261	4.63E+000
262	4.63E+000
263	4.63E+000
264	4.63E+000
265	4.63E+000
266	4.63E+000
267	4.63E+000
268	4.63E+000
269	4.63E+000
270	4.63E+000
271	4.63E+000
272	4.63E+000
273	4.63E+000
274	4.63E+000
275	4.63E+000
276	4.63E+000
277	4.63E+000
278	4.63E+000
279	4.63E+000
280	4.63E+000
281	4.63E+000
282	4.63E+000
283	4.63E+000
284	4.63E+000
285	4.63E+000
286	4.63E+000
287	4.63E+000
288	4.63E+000
289	4.63E+000
290	4.63E+000
